"LRTLat","LRTLon"
"28.422222",-81.603889
"27.29864",-82.39811
"NA",NA
"30.21807",-81.5656
"26.006681",-80.241809
"28.394748",-80.829327
"28.394748",-80.829327
"28.394748",-80.829327
"28.394748",-80.829327
"28.394748",-80.829327
"27.8761",-82.674123
"26.03089",-80.42299
"26.03089",-80.42299
"28.863699",-81.953688
"28.08403",-81.928387
"NA",NA
"28.08403",-81.928387
"28.08403",-81.928387
"28.08403",-81.928387
"28.08403",-81.928387
"27.512702",-82.303168
"27.916944",-81.875833
"25.7865",-80.4214
"NA",NA
"25.7865",-80.4214
"25.7865",-80.4214
"27.19682",-82.386929
"26.288989",-80.158843
"26.795556",-81.960556
"NA",NA
"NA",NA
"30.225137",-85.594793
"26.634497",-81.959131
"30.16251",-85.66731
"NA",NA
"26.440115",-82.072801
"27.949002",-82.42229
"27.949002",-82.42229
"27.924553",-82.439439
"27.924553",-82.439439
"27.924553",-82.439439
"27.924553",-82.439439
"27.924553",-82.439439
"27.924553",-82.439439
"27.924553",-82.439439
"NA",NA
"27.90263",-81.993145
"27.90263",-81.993145
"27.90263",-81.993145
"27.90263",-81.993145
"27.90263",-81.993145
"27.90263",-81.993145
"30.000991",-81.738277
"30.000991",-81.738277
"30.000991",-81.738277
"27.955577",-81.779153
"27.955577",-81.779153
"27.955577",-81.779153
"27.955577",-81.779153
"27.955577",-81.779153
"28.94704",-80.93574
"27.639468",-82.53833
"27.639468",-82.53833
"27.639468",-82.53833
"27.639468",-82.53833
"27.639468",-82.53833
"27.639468",-82.53833
"30.255556",-82.708333
"NA",NA
"28.73974",-81.88944
"NA",NA
"28.73974",-81.88944
"28.68541",-81.895499
"25.835508",-80.35639
"NA",NA
"25.835508",-80.35639
"26.537613",-81.920692
"27.121757",-81.99546
"29.625",-83.091667
"26.77858",-80.12743
"30.38913",-84.26268
"26.094627",-80.14043
"27.963868",-82.373125
"27.963868",-82.373125
"27.91522",-82.40272
"27.91522",-82.40272
"27.91522",-82.40272
"30.451389",-83.6
"30.451389",-83.6
"30.451389",-83.6
"30.451389",-83.6
"30.451389",-83.6
"26.491305",-81.933576
"26.491305",-81.933576
"26.491305",-81.933576
"26.491305",-81.933576
"26.623151",-81.882909
"28.9855",-81.0729
"NA",NA
"26.67876",-80.094235
"26.67876",-80.094235
"26.81232",-81.24817
"26.6058",-81.7611
"26.6058",-81.7611
"26.6058",-81.7611
"26.6058",-81.7611
"30.503333",-82.951111
"28.671784",-82.484823
"27.49279",-81.31603
"27.954444",-82.341111
"NA",NA
"27.954444",-82.341111
"27.954444",-82.341111
"27.762601",-82.201494
"27.762601",-82.201494
"27.761334",-82.692376
"27.761334",-82.692376
"27.761334",-82.692376
"27.578085",-80.485499
"27.578085",-80.485499
"27.578085",-80.485499
"27.578085",-80.485499
"27.578085",-80.485499
"27.578085",-80.485499
"30.343435",-81.629136
"30.60539",-87.322938
"NA",NA
"30.60539",-87.322938
"30.60539",-87.322938
"30.60539",-87.322938
"30.60539",-87.322938
"30.60539",-87.322938
"28.4289",-82.45253
"30.329292",-81.47095
"NA",NA
"30.329292",-81.47095
"30.329292",-81.47095
"30.44118",-81.5551
"NA",NA
"30.44118",-81.5551
"30.44118",-81.5551
"30.353178",-81.8069
"26.88829",-82.23776
"NA",NA
"29.877759",-81.350013
"26.55776",-81.507969
"26.55776",-81.507969
"26.55757",-81.52285
"26.631667",-81.761389
"NA",NA
"26.631667",-81.761389
"26.631667",-81.761389
"27.469938",-82.444477
"27.469938",-82.444477
"27.469938",-82.444477
"27.469938",-82.444477
"27.469938",-82.444477
"30.422405",-84.149971
"NA",NA
"30.422405",-84.149971
"30.422405",-84.149971
"30.422405",-84.149971
"NA",NA
"27.79807",-82.739926
"30.324724",-82.983866
"27.368654",-82.62111
"27.368654",-82.62111
"27.467743",-82.447187
"29.120833",-82.05804
"NA",NA
"29.120833",-82.05804
"29.120833",-82.05804
"27.178322",-80.380715
"27.178322",-80.380715
"27.178322",-80.380715
"29.90745",-81.36962
"27.366177",-81.907681
"27.89024",-82.71372
"25.686395",-80.346932
"NA",NA
"25.544444",-80.348056
"25.96477",-80.27827
"28.57432",-80.84706
"28.57432",-80.84706
"26.160597",-81.683489
"NA",NA
"26.160597",-81.683489
"26.160597",-81.683489
"26.160597",-81.683489
"26.160833",-81.656389
"26.0525",-80.228333
"26.0525",-80.228333
"24.58436",-81.69549
"30.09899",-82.21611
"NA",NA
"NA",NA
"30.0087",-81.402367
"28.01301",-81.838705
"28.01301",-81.838705
"25.96477",-80.27827
"28.07725",-81.59535
"27.338941",-80.694207
"NA",NA
"27.338941",-80.694207
"27.338941",-80.694207
"27.338941",-80.694207
"27.338941",-80.694207
"26.577887",-80.750008
"26.577887",-80.750008
"26.577887",-80.750008
"26.577887",-80.750008
"26.577887",-80.750008
"30.40402",-81.75564
"30.40402",-81.75564
"30.40402",-81.75564
"30.40402",-81.75564
"28.04932",-81.05266
"28.04932",-81.05266
"30.364417",-84.266575
"29.137302",-82.106705
"29.137302",-82.106705
"28.48079",-81.21875
"28.48079",-81.21875
"28.48079",-81.21875
"28.48079",-81.21875
"28.774193",-81.252069
"28.787739",-81.081861
"NA",NA
"28.787739",-81.081861
"28.787739",-81.081861
"28.787739",-81.081861
"27.176616",-80.371846
"27.176616",-80.371846
"28.192948",-82.580197
"28.192948",-82.580197
"28.192948",-82.580197
"28.369724",-82.560119
"NA",NA
"28.369724",-82.560119
"30.579059",-87.398582
"NA",NA
"30.579059",-87.398582
"30.579059",-87.398582
"30.579059",-87.398582
"30.579059",-87.398582
"28.41775",-81.38567
"28.41775",-81.38567
"29.71618",-82.34908
"29.71618",-82.34908
"29.71618",-82.34908
"29.71618",-82.34908
"28.41775",-81.38567
"27.873499",-82.673348
"27.873499",-82.673348
"27.985",-81.73595
"28.822938",-82.522061
"27.64622",-81.82162
"NA",NA
"29.715599",-81.661062
"29.715599",-81.661062
"28.1204",-80.71286
"30.402163",-81.62763
"30.402163",-81.62763
"27.36427",-82.529559
"27.36427",-82.529559
"27.36427",-82.529559
"28.427687",-81.57918
"27.89808",-81.884525
"26.633075",-81.858858
"26.633075",-81.858858
"26.633075",-81.858858
"NA",NA
"30.17957",-81.71812
"30.17957",-81.71812
"30.17957",-81.71812
"30.17957",-81.71812
"26.540209",-80.080951
"26.540209",-80.080951
"26.540209",-80.080951
"25.860432",-80.340403
"25.860432",-80.340403
"25.860432",-80.340403
"28.80603",-81.31697
"28.80603",-81.31697
"28.80603",-81.31697
"30.40215",-84.32464
"30.40215",-84.32464
"30.40215",-84.32464
"27.92655",-82.39439
"27.92655",-82.39439
"27.92655",-82.39439
"27.92655",-82.39439
"27.378874",-80.387336
"27.378874",-80.387336
"27.378874",-80.387336
"27.378874",-80.387336
"27.378874",-80.387336
"28.98956",-81.07227
"30.58",-81.803611
"30.58398",-87.06053
"27.19682",-82.386937
"28.1203",-80.6875
"28.1203",-80.6875
"28.1203",-80.6875
"28.961359",-82.574365
"26.7717",-80.1416
"30.261191",-81.608406
"30.261191",-81.608406
"27.773611",-82.1875
"27.84845",-81.53115
"28.15708",-81.42318
"30.927778",-85.427778
"30.926682",-85.426059
"30.926682",-85.426059
"30.926682",-85.426059
"30.926682",-85.426059
"30.43222",-81.553889
"NA",NA
"30.43222",-81.553889
"30.43222",-81.553889
"30.43222",-81.553889
"30.43222",-81.553889
"30.43222",-81.553889
"28.639017",-81.516045
"28.639017",-81.516045
"25.83142",-80.333955
"28.144444",-80.680556
"27.884722",-82.702222
"28.001667",-81.868333
"28.634444",-81.516667
"30.438889",-84.366639
"30.352778",-81.736111
"28.73275",-81.642083
"30.329444",-82.988056
"30.329444",-82.988056
"29.13149",-81.07489
"29.13149",-81.07489
"30.231429",-82.003313
"NA",NA
"30.231429",-82.003313
"30.231429",-82.003313
"30.231429",-82.003313
"30.231429",-82.003313
"30.231429",-82.003313
"27.957124",-82.39852
"27.446667",-80.440556
"27.446667",-80.440556
"29.6304",-82.36588
"29.6304",-82.36588
"29.6304",-82.36588
"30.364426",-84.267729
"30.364426",-84.267729
"30.364426",-84.267729
"29.128925",-81.081828
"29.128925",-81.081828
"26.61067",-81.758693
"NA",NA
"26.61067",-81.758693
"NA",NA
"27.215119",-81.633123
"30.60888",-81.83641
"NA",NA
"30.60888",-81.83641
"26.287222",-80.159722
"NA",NA
"26.287222",-80.159722
"26.287222",-80.159722
"26.287222",-80.159722
"26.068889",-80.203611
"NA",NA
"26.068889",-80.203611
"26.068889",-80.203611
"26.068889",-80.203611
"26.068889",-80.203611
"26.80191",-81.95163
"34.286009",-85.223275
"33.9257",-83.2634
"NA",NA
"NA",NA
"NA",NA
"34.165963",-84.796154
"33.784502",-84.483462
"33.784502",-84.483462
"33.930835",-84.237623
"31.4847",-81.9898
"31.4847",-81.9898
"33.919259",-84.051639
"NA",NA
"NA",NA
"33.078901",-84.203183
"NA",NA
"32.827451",-83.729279
"32.827451",-83.729279
"30.842952",-82.0053
"33.0478",-84.9557
"NA",NA
"30.80924",-83.93836
"33.4418",-84.3076
"NA",NA
"33.4418",-84.3076
"31.8766",-83.751922
"34.516988",-84.947241
"33.830151",-84.460799
"33.35276",-82.14408
"NA",NA
"31.529566",-84.035218
"34.319691",-84.245053
"NA",NA
"34.757157",-84.957148
"33.99554",-85.16728
"NA",NA
"34.195661",-85.215313
"34.251455",-83.765265
"30.81425",-83.35981
"NA",NA
"30.81425",-83.35981
"34.249162",-83.800005
"33.65955",-84.33589
"33.65955",-84.33589
"NA",NA
"32.376531",-83.546407
"NA",NA
"31.147509",-81.618947
"32.43135",-82.93714
"32.43135",-82.93714
"33.67103",-84.34245
"33.67103",-84.34245
"NA",NA
"33.67103",-84.34245
"32.82512",-83.61279
"32.82862",-83.619361
"33.025299",-83.917778
"32.82169",-83.51452
"NA",NA
"34.651408",-84.704644
"33.96638",-83.77373
"NA",NA
"34.65123",-84.95694
"34.28639",-84.38311
"NA",NA
"32.497353",-84.865114
"33.236143",-84.124978
"NA",NA
"33.83829",-84.19866
"33.83829",-84.19866
"33.83829",-84.19866
"34.35083",-83.42944
"NA",NA
"30.797838",-83.278555
"30.797838",-83.278555
"30.797838",-83.278555
"30.797838",-83.278555
"34.486593",-84.512598
"33.4863",-84.4418
"33.4863",-84.4418
"NA",NA
"33.4863",-84.4418
"33.52671",-82.26278
"32.054662",-81.211436
"NA",NA
"33.6567",-84.2599
"NA",NA
"33.81687",-84.46473
"34.884893",-85.162314
"32.01336",-81.25767
"NA",NA
"32.01336",-81.25767
"32.53408",-84.44317
"32.53408",-84.44317
"NA",NA
"32.972141",-83.335043
"34.126966",-84.037068
"NA",NA
"33.608622",-84.32116
"33.608622",-84.32116
"30.824788",-83.359688
"NA",NA
"33.46881",-81.945044
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"34.314134",-84.26952
"NA",NA
"20.86517",-156.43151
"20.86517",-156.43151
"20.86517",-156.43151
"20.86517",-156.43151
"20.86517",-156.43151
"21.408288",-157.976146
"21.342229",-157.898185
"21.342229",-157.898185
"21.3042",-158.1078
"NA",NA
"21.3042",-158.1078
"21.3042",-158.1078
"21.32777",-157.88053
"21.32777",-157.88053
"21.32777",-157.88053
"21.395278",-157.771944
"21.395278",-157.771944
"21.308655",-158.097265
"19.71913",-155.0786
"21.304059",-158.109468
"NA",NA
"21.344189",-158.117664
"NA",NA
"21.344189",-158.117664
"NA",NA
"19.904893",-155.883239
"NA",NA
"19.904893",-155.883239
"19.904893",-155.883239
"41.192542",-95.414383
"41.926327",-91.689421
"41.926327",-91.689421
"NA",NA
"42.597778",-90.775278
"40.80393",-91.140825
"42.022943",-93.606781
"42.022943",-93.606781
"41.73132",-94.939545
"42.63173",-94.6638
"42.021438",-91.638771
"41.978661",-90.366663
"41.978661",-90.366663
"41.87732",-92.101476
"42.41463",-92.32658
"NA",NA
"42.41463",-92.32658
"41.964267",-91.652452
"41.964267",-91.652452
"41.964267",-91.652452
"42.02991",-93.919133
"41.192222",-92.744972
"41.192222",-92.744972
"41.192222",-92.744972
"41.192222",-92.744972
"41.192222",-92.744972
"41.192222",-92.744972
"42.07127",-94.90601
"NA",NA
"41.37949",-94.92731
"41.344691",-94.051384
"42.09378",-91.55482
"42.09378",-91.55482
"42.09378",-91.55482
"NA",NA
"43.38268",-93.57207
"NA",NA
"43.38268",-93.57207
"42.73987",-95.52163
"42.73987",-95.52163
"41.408782",-95.027285
"41.48974",-90.63235
"41.66785",-91.54032
"41.42584",-91.07952
"42.671938",-91.92475
"41.065099",-93.808712
"41.859169",-90.258613
"NA",NA
"41.873855",-90.206136
"41.310803",-92.598368
"41.310803",-92.598368
"42.494872",-90.705444
"41.56643",-93.720973
"41.21597",-95.879621
"41.21597",-95.879621
"42.181774",-94.979936
"42.73884",-95.55484
"NA",NA
"44.761702",-93.583942
"40.847833",-91.193056
"40.84729",-91.19583
"NA",NA
"43.422572",-95.115194
"43.37095",-95.08537
"NA",NA
"41.11007",-93.885272
"NA",NA
"42.5129",-90.6818
"NA",NA
"41.007178",-93.298688
"43.403833",-94.840278
"43.372117",-92.116741
"42.480108",-92.292514
"41.591382",-93.555468
"41.591382",-93.555468
"41.591382",-93.555468
"42.771403",-95.532174
"42.771403",-95.532174
"43.2407",-92.65189
"40.687297",-95.636856
"40.65402",-91.31636
"NA",NA
"40.65402",-91.31636
"41.666602",-94.55613
"41.64413",-95.76655
"41.64413",-95.76655
"43.37265",-92.116621
"41.534924",-90.59628
"43.28472",-91.49278
"41.663498",-91.528636
"41.663498",-91.528636
"41.64679",-91.6231
"41.758518",-91.835851
"41.76125",-91.834806
"42.19585",-91.53124
"42.19585",-91.53124
"41.830557",-90.198916
"42.10651",-91.28131
"43.292095",-91.796233
"42.787817",-91.101322
"41.363901",-91.954971
"41.556506",-90.555193
"43.125652",-93.300417
"NA",NA
"43.125652",-93.300417
"41.213021",-92.52085
"42.925851",-93.17784
"41.693058",-91.568723
"41.007332",-95.6329
"NA",NA
"41.007332",-95.6329
"42.41866",-94.97802
"43.068842",-94.237659
"41.33027",-94.035777
"41.2227",-92.64102
"41.29583",-92.61153
"42.158857",-95.804665
"42.963957",-91.72357
"42.028741",-92.9815
"41.59578",-93.34831
"41.59578",-93.34831
"41.59578",-93.34831
"41.86743",-94.16429
"41.635773",-93.581458
"NA",NA
"41.676965",-93.47836
"41.676965",-93.47836
"41.653284",-93.682075
"NA",NA
"41.059009",-95.156042
"41.5171",-90.84073
"41.820166",-93.013239
"42.525835",-94.165327
"43.207831",-94.75826
"43.12723",-95.892435
"43.127331",-95.895155
"41.04638",-93.76517
"41.080963",-92.47676
"NA",NA
"41.080963",-92.47676
"41.001667",-92.383889
"41.001667",-92.383889
"41.001667",-92.383889
"40.84785",-95.0136
"42.83683",-96.137012
"41.054698",-94.260919
"42.848192",-94.844865
"42.848192",-94.844865
"42.033807",-91.631458
"42.382462",-93.251361
"42.41483",-95.095301
"43.140926",-93.201898
"41.472604",-90.688272
"NA",NA
"41.472604",-90.688272
"41.178155",-92.022169
"41.178155",-92.022169
"40.77172",-95.38278
"42.422521",-95.007541
"42.42185",-96.376438
"41.3396",-93.95279
"41.271111",-92.956529
"NA",NA
"41.271111",-92.956529
"41.61718",-94.036247
"43.150005",-95.14386
"43.43013",-95.08892
"43.062035",-92.320418
"42.18103",-94.85849
"42.354401",-94.85753
"43.13374",-92.54432
"43.317992",-92.535
"43.38488",-91.373111
"41.744803",-94.260636
"41.273052",-94.655664
"41.6663",-94.28981
"43.098503",-91.56853
"40.77393",-91.11918
"41.614487",-91.85233
"42.025231",-92.562234
"41.43086",-92.91549
"41.054537",-94.26095
"41.248538",-95.876732
"41.248538",-95.876732
"40.80833",-91.24666
"40.80833",-91.24666
"40.80833",-91.24666
"40.80833",-91.24666
"40.80833",-91.24666
"40.80833",-91.24666
"40.80833",-91.24666
"42.0367",-93.58155
"42.04783",-93.58044
"NA",NA
"42.04783",-93.58044
"43.19995",-96.31026
"42.512705",-90.721646
"42.00445",-93.02454
"43.133708",-93.189212
"41.58693",-93.58711
"41.617178",-94.031193
"42.414119",-92.326786
"42.4695",-90.659722
"42.4695",-90.659722
"42.4695",-90.659722
"42.4695",-90.659722
"41.64012",-90.578273
"41.12293",-93.96569
"40.966244",-91.551379
"41.80555",-93.43318
"43.226364",-91.672622
"NA",NA
"43.226364",-91.672622
"42.384399",-96.01898
"42.731781",-93.73278
"43.72464",-116.26281
"44.053659",-116.892878
"NA",NA
"NA",NA
"42.781278",-112.372185
"43.05563",-115.96802
"NA",NA
"NA",NA
"43.050973",-116.256463
"43.050973",-116.256463
"43.050973",-116.256463
"43.050973",-116.256463
"43.050973",-116.256463
"NA",NA
"40.466112",-89.031474
"40.49033",-89.02871
"41.789582",-87.830757
"41.410805",-90.006612
"41.410805",-90.006612
"41.796944",-88.318056
"41.779462",-87.856857
"41.779462",-87.856857
"41.779462",-87.856857
"41.779462",-87.856857
"41.384792",-87.63704
"NA",NA
"41.384792",-87.63704
"38.487877",-90.032127
"38.487877",-90.032127
"42.14359",-89.0863
"40.653409",-90.194722
"NA",NA
"42.149844",-89.076907
"42.149844",-89.076907
"42.480303",-87.883412
"NA",NA
"38.884921",-89.418616
"38.883287",-89.429981
"42.29627",-88.852202
"40.100037",-87.60002
"40.100037",-87.60002
"NA",NA
"40.100037",-87.60002
"40.100037",-87.60002
"39.01397",-90.16207
"41.496981",-88.15376
"NA",NA
"41.496981",-88.15376
"41.65612",-87.7142
"41.65612",-87.7142
"41.65612",-87.7142
"41.65612",-87.7142
"38.753679",-90.158302
"NA",NA
"38.753679",-90.158302
"38.753679",-90.158302
"NA",NA
"41.6425",-87.5702
"41.6425",-87.5702
"41.6425",-87.5702
"41.831564",-87.717746
"41.831564",-87.717746
"41.831564",-87.717746
"41.923542",-87.669955
"41.923542",-87.669955
"42.341355",-89.359342
"42.341355",-89.359342
"42.341355",-89.359342
"41.682606",-87.576276
"41.682606",-87.576276
"41.682606",-87.576276
"40.114317",-88.958081
"NA",NA
"40.114281",-88.958
"40.114281",-88.958
"41.870331",-87.887261
"41.870331",-87.887261
"NA",NA
"41.870331",-87.887261
"41.870331",-87.887261
"38.254167",-89.770833
"42.321889",-88.024987
"NA",NA
"42.321889",-88.024987
"42.321889",-88.024987
"38.88494",-89.41899
"38.88494",-89.41899
"41.898207",-88.682515
"NA",NA
"41.898207",-88.682515
"41.898207",-88.682515
"41.737393",-89.384897
"41.737393",-89.384897
"38.48352",-90.01332
"38.48352",-90.01332
"38.48352",-90.01332
"40.101389",-87.733333
"40.101389",-87.733333
"41.734402",-88.077698
"41.734402",-88.077698
"41.590415",-87.644746
"41.590415",-87.644746
"41.590415",-87.644746
"41.590415",-87.644746
"40.484611",-90.64213
"NA",NA
"40.484611",-90.64213
"40.484611",-90.64213
"41.27339",-88.28505
"41.27339",-88.28505
"41.384731",-88.395867
"NA",NA
"41.384731",-88.395867
"41.384731",-88.395867
"41.384731",-88.395867
"39.1705",-89.6147
"39.508204",-88.264244
"39.508204",-88.264244
"41.438052",-90.67954
"41.438052",-90.67954
"41.438052",-90.67954
"39.562448",-89.371591
"NA",NA
"39.562448",-89.371591
"39.562448",-89.371591
"42.2183",-87.81824
"42.269099",-89.621176
"41.955101",-88.140297
"41.955101",-88.140297
"41.673665",-87.573401
"41.673665",-87.573401
"41.805428",-87.783575
"41.683621",-87.990659
"41.683621",-87.990659
"41.683621",-87.990659
"41.683621",-87.990659
"41.683621",-87.990659
"41.683621",-87.990659
"37.77608",-89.005544
"39.724671",-90.836488
"39.79068",-88.003237
"39.79068",-88.003237
"39.79068",-88.003237
"39.79068",-88.003237
"40.441636",-87.645523
"NA",NA
"40.441636",-87.645523
"40.432351",-89.476847
"40.432351",-89.476847
"NA",NA
"40.432351",-89.476847
"40.42794",-89.46255
"41.673995",-87.573845
"41.673995",-87.573845
"42.21768",-89.08877
"42.21768",-89.08877
"42.21768",-89.08877
"41.834931",-87.916361
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"41.029742",-87.86594
"41.029742",-87.86594
"NA",NA
"41.029742",-87.86594
"41.066666",-87.88839
"41.066666",-87.88839
"41.01614",-90.2476
"41.01614",-90.2476
"NA",NA
"41.01614",-90.2476
"41.01614",-90.2476
"42.478721",-87.885276
"41.629431",-88.06586
"41.598631",-88.103961
"42.105946",-87.813985
"NA",NA
"42.105946",-87.813985
"41.670571",-88.053461
"NA",NA
"41.670571",-88.053461
"41.670571",-88.053461
"42.174431",-87.923761
"42.174431",-87.923761
"42.174431",-87.923761
"41.673665",-87.573401
"NA",NA
"41.673665",-87.573401
"41.643",-87.5946
"NA",NA
"41.341333",-88.898045
"41.341333",-88.898045
"NA",NA
"41.341333",-88.898045
"41.341333",-88.898045
"41.341333",-88.898045
"39.107727",-88.52303
"39.107727",-88.52303
"41.476811",-88.126059
"41.476811",-88.126059
"41.476811",-88.126059
"41.476811",-88.126059
"41.733233",-89.394797
"41.733233",-89.394797
"NA",NA
"41.72835",-89.39787
"41.65612",-87.7142
"40.931876",-88.649742
"NA",NA
"40.928423",-88.654963
"40.928423",-88.654963
"41.5051",-87.53267
"41.968985",-88.14243
"37.68705",-88.915069
"37.68705",-88.915069
"38.65599",-90.120708
"38.65599",-90.120708
"NA",NA
"38.65599",-90.120708
"NA",NA
"41.371232",-88.406767
"41.371232",-88.406767
"41.371232",-88.406767
"NA",NA
"41.584435",-87.551943
"40.709813",-89.613117
"40.709813",-89.613117
"42.284826",-87.871262
"42.284826",-87.871262
"41.893112",-87.739557
"41.893112",-87.739557
"41.293445",-89.039452
"41.673116",-87.564602
"41.673116",-87.564602
"41.673116",-87.564602
"41.673116",-87.564602
"40.497567",-89.601053
"40.723087",-89.6549
"40.723087",-89.6549
"40.723087",-89.6549
"40.723087",-89.6549
"40.723087",-89.6549
"40.740082",-89.78199
"NA",NA
"40.740082",-89.78199
"38.030211",-89.301085
"NA",NA
"38.030211",-89.301085
"38.030211",-89.301085
"39.725047",-90.83323
"NA",NA
"41.793235",-89.885568
"41.793235",-89.885568
"41.34641",-88.099873
"NA",NA
"41.380822",-90.521082
"NA",NA
"NA",NA
"41.380822",-90.521082
"39.915001",-91.2556
"39.082551",-90.365408
"39.082551",-90.365408
"39.866025",-89.603692
"41.64429",-87.60659
"41.64429",-87.60659
"41.650334",-87.701549
"41.650334",-87.701549
"41.650334",-87.701549
"41.650334",-87.701549
"41.650334",-87.701549
"41.650334",-87.701549
"41.925708",-88.994995
"41.928545",-89.000226
"38.827218",-90.016304
"38.827218",-90.016304
"NA",NA
"38.827218",-90.016304
"38.827218",-90.016304
"41.6445",-87.6062
"41.6445",-87.6062
"41.6445",-87.6062
"41.6445",-87.6062
"41.6445",-87.6062
"37.677488",-88.464647
"NA",NA
"42.22376",-89.03565
"39.860104",-89.605165
"39.860104",-89.605165
"39.860104",-89.605165
"41.369962",-88.402967
"42.118718",-87.899322
"41.871858",-88.287698
"NA",NA
"41.871858",-88.287698
"41.871858",-88.287698
"42.069428",-87.883467
"42.069428",-87.883467
"37.789551",-89.00236
"37.843831",-89.263385
"NA",NA
"37.843831",-89.263385
"40.6688",-90.1616
"40.6688",-90.1616
"41.33501",-88.91061
"40.137677",-88.93778
"41.0946",-88.8486
"41.0946",-88.8486
"NA",NA
"41.0946",-88.8486
"41.0946",-88.8486
"38.71694",-87.86139
"40.675359",-89.505043
"NA",NA
"40.675359",-89.505043
"40.675359",-89.505043
"40.675359",-89.505043
"40.675359",-89.505043
"41.377778",-89.991667
"41.377778",-89.991667
"41.542084",-90.379329
"41.542084",-90.379329
"NA",NA
"41.542084",-90.379329
"41.331949",-89.789576
"41.331949",-89.789576
"41.331949",-89.789576
"41.331949",-89.789576
"42.140383",-89.077439
"NA",NA
"42.140383",-89.077439
"38.594521",-90.185511
"38.594521",-90.185511
"38.594521",-90.185511
"38.594521",-90.185511
"39.822232",-89.043692
"NA",NA
"39.822232",-89.043692
"42.483262",-87.873956
"NA",NA
"42.483262",-87.873956
"42.483262",-87.873956
"42.483262",-87.873956
"42.483262",-87.873956
"40.68153",-89.425915
"38.25441",-89.7761
"38.25441",-89.7761
"41.85662",-87.992499
"41.85662",-87.992499
"41.504516",-88.131501
"41.504516",-88.131501
"41.504516",-88.131501
"42.351621",-88.267387
"42.351621",-88.267387
"42.465325",-88.068544
"42.465325",-88.068544
"42.465325",-88.068544
"42.119217",-87.898982
"42.119217",-87.898982
"42.119217",-87.898982
"42.119217",-87.898982
"42.119217",-87.898982
"39.77725",-89.61093
"41.645283",-87.575737
"41.645283",-87.575737
"41.797149",-89.888127
"NA",NA
"41.797149",-89.888127
"41.797149",-89.888127
"41.797149",-89.888127
"NA",NA
"41.950222",-87.91967
"41.822565",-87.751519
"41.822565",-87.751519
"38.672842",-90.145357
"38.672842",-90.145357
"38.381512",-88.445198
"38.381111",-88.449167
"42.159504",-89.055266
"42.159504",-89.055266
"41.92205",-88.238
"37.872379",-88.699699
"41.68422",-88.240267
"NA",NA
"39.095395",-89.390695
"42.15958",-89.061534
"NA",NA
"42.15958",-89.061534
"42.15958",-89.061534
"42.15958",-89.061534
"42.099211",-87.753978
"41.984517",-88.280477
"NA",NA
"41.109758",-85.136032
"NA",NA
"39.134761",-85.93343
"NA",NA
"41.59276",-87.312745
"41.59276",-87.312745
"38.0369",-87.5949
"NA",NA
"38.0369",-87.5949
"NA",NA
"42.149844",-89.076907
"42.149844",-89.076907
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"38.44416",-85.84971
"40.244386",-86.385027
"NA",NA
"41.166962",-86.225227
"NA",NA
"39.7337",-86.1888
"NA",NA
"39.7337",-86.1888
"41.04308",-85.05812
"41.04308",-85.05812
"41.04308",-85.05812
"39.300152",-85.417084
"NA",NA
"41.626417",-85.97125
"NA",NA
"41.626417",-85.97125
"41.637489",-85.974998
"NA",NA
"39.881075",-85.409442
"NA",NA
"39.748",-86.2997
"39.748",-86.2997
"39.748",-86.2997
"39.748",-86.2997
"39.748",-86.2997
"39.748",-86.2997
"39.748",-86.2997
"40.380362",-85.090412
"41.495333",-86.669139
"41.710833",-86.893611
"41.710833",-86.893611
"41.710833",-86.893611
"40.75029",-86.763329
"NA",NA
"NA",NA
"41.669509",-86.25895
"41.669509",-86.25895
"41.669509",-86.25895
"NA",NA
"NA",NA
"41.03112",-85.21784
"NA",NA
"41.03112",-85.21784
"41.046581",-86.950191
"NA",NA
"41.046581",-86.950191
"41.5934",-87.429
"41.5934",-87.429
"39.727887",-86.257199
"39.727887",-86.257199
"40.723",-86.3461
"NA",NA
"40.723",-86.3461
"41.495098",-86.166819
"40.078569",-84.843948
"NA",NA
"40.078569",-84.843948
"41.61007",-87.48067
"41.61007",-87.48067
"41.61007",-87.48067
"41.61007",-87.48067
"41.61007",-87.48067
"38.866904",-86.199759
"39.71611",-86.205
"NA",NA
"41.63439",-87.46169
"41.63439",-87.46169
"41.63439",-87.46169
"41.63439",-87.46169
"NA",NA
"NA",NA
"39.7507",-86.5006
"NA",NA
"39.7507",-86.5006
"41.037816",-85.208455
"NA",NA
"41.116396",-85.786302
"NA",NA
"39.314",-87.3443
"39.314",-87.3443
"41.56383",-85.77198
"41.56383",-85.77198
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"41.5149",-87.193
"39.076973",-95.673174
"39.076463",-94.63985
"39.076463",-94.63985
"39.076463",-94.63985
"37.9044",-95.2881
"39.10408",-94.68803
"39.10408",-94.68803
"39.10408",-94.68803
"39.10408",-94.68803
